key,player,pick,pos,college,year,team,n_college_picks,short_college,age,bench,broad,carav,def_int,def_int_td,def_int_yards,forty,fumbles_forced,fumbles_rec,fumbles_rec_tds,fumbles_rec_yds,games,height,kick_ret,kick_ret_td,kick_ret_yds,pass_att,pass_cmp,pass_defended,pass_int,pass_td,pass_yds,punt_ret,punt_ret_td,punt_ret_yds,rec_td,rec_yards,receptions,rush_att,rush_td,rush_yds,sacks,seasons,shuttle,tackles_assists,tackles_combined,tackles_loss,tackles_solo,threecone,vertical,weight
http://www.sports-reference.com/cfb/players/ameer-abdullah-1.html,Ameer Abdullah,54.0,RB,Nebraska,2015.0,DET,171,Nebraska,22.0,19.682217461506497,113.4200582746881,21.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,53.0,73.0821778694103,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,813.0,39.0,4588.0,0.0,4.0,4.39770051312927,0.0,1.0,0.0,1.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/amobi-okoye-1.html,Amobi Okoye,10.0,DT,Louisville,2007.0,HOU,142,Louisville,20.0,18.510313186633397,108.56557746839663,24.0,0.0,0.0,0.0,4.7738452510897105,2.0,0.0,0.0,0.0,24.0,70.09501746183258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.0,4.438504653496986,27.0,77.0,17.0,50.0,7.463628251855314,29.228688793401574,199.7024727899452
http://www.sports-reference.com/cfb/players/amon-gordon-1.html,Amon Gordon,161.0,DT,Stanford,2004.0,CLE,190,Stanford,22.0,19.682217461506497,113.4200582746881,4.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,0.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andra-davis-1.html,Andra Davis,141.0,LB,Florida,2002.0,CLE,304,Florida,23.0,20.268169598943018,115.84729867783396,44.0,1.0,1.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,11.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andre-branch-1.html,Andre Branch,38.0,LB,Clemson,2012.0,JAX,217,Clemson,23.0,20.268169598943018,115.84729867783396,22.0,0.0,0.0,0.0,4.772334505516502,1.0,1.0,0.0,0.0,48.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,4.0,4.377298442945409,90.0,179.0,35.0,89.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andre-brown-1.html,Andre Brown,129.0,RB,North Carolina St.,2009.0,NYG,67,North Carolina St.,22.0,19.682217461506497,113.4200582746881,7.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,44.0,73.0821778694103,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,523.0,22.0,2539.0,0.0,4.0,4.39770051312927,0.0,1.0,0.0,1.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andre-caldwell-1.html,Andre Caldwell,97.0,WR,Florida,2008.0,CIN,304,Florida,23.0,20.268169598943018,115.84729867783396,12.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,53.0,74.57575807319913,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,16.0,0.0,0.0,41.0,4.0,293.0,0.0,5.0,4.377298442945409,0.0,1.0,0.0,1.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andre-carter-1.html,Andre Carter,7.0,DE,California,2001.0,SFO,141,California,22.0,19.682217461506497,113.4200582746881,59.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,0.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andre-davis-1.html,Andre' Davis,47.0,WR,Virginia Tech,2002.0,CLE,195,Virginia Tech,23.0,20.268169598943018,115.84729867783396,25.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,39.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,0.0,0.0,11.0,4.0,121.0,0.0,4.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andre-debose-1.html,Andre Debose,221.0,WR,Florida,2015.0,OAK,304,Florida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,52.0,0.0,5.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0
http://www.sports-reference.com/cfb/players/andre-dyson-1.html,Andre Dyson,60.0,DB,Utah,2001.0,TEN,146,Utah,22.0,19.682217461506497,113.4200582746881,31.0,13.0,4.0,0.0,4.772838087374241,0.0,0.0,0.0,30.0,32.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andre-ellington-1.html,Andre Ellington,187.0,RB,Clemson,2013.0,ARI,217,Clemson,24.0,20.854121736379454,118.27453908097964,18.0,0.0,0.0,0.0,4.7718309236587695,0.0,0.0,0.0,0.0,49.0,76.069338276988,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,621.0,33.0,3436.0,0.0,4.0,4.35689637276155,0.0,4.0,0.0,4.0,7.14203437093111,35.05838115514095,268.97691573195857
http://www.sports-reference.com/cfb/players/andre-fluellen-1.html,Andre Fluellen,87.0,DT,Florida St.,2008.0,DET,122,Florida St.,23.0,20.268169598943018,115.84729867783396,8.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,36.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.0,4.377298442945409,41.0,75.0,18.0,34.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andre-gurode-1.html,Andre Gurode,37.0,G,Colorado,2002.0,DAL,104,Colorado,24.0,20.854121736379454,118.27453908097964,65.0,0.0,0.0,0.0,4.7718309236587695,0.0,0.0,0.0,0.0,0.0,76.069338276988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35689637276155,0.0,0.0,0.0,0.0,7.14203437093111,35.05838115514095,268.97691573195857
http://www.sports-reference.com/cfb/players/andre-king-1.html,Andre King,245.0,WR,Miami (FL),2001.0,CLE,261,Miami (FL),27.0,22.611978148689275,125.55626029041684,2.0,0.0,0.0,0.0,4.770320178085566,0.0,0.0,0.0,0.0,41.0,80.55007888835459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.295690162209974,0.0,0.0,0.0,0.0,6.900838960237961,39.430650426445524,320.93274793846956
http://www.sports-reference.com/cfb/players/andre-lott-1.html,Andre Lott,159.0,DB,Tennessee,2002.0,WAS,207,Tennessee,23.0,20.268169598943018,115.84729867783396,4.0,2.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,30.0,22.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andre-smith-3.html,Andre Smith,6.0,T,Alabama,2009.0,CIN,337,Alabama,22.0,19.682217461506497,113.4200582746881,41.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,26.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.39770051312927,0.0,2.0,0.0,2.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andre-williams-2.html,Andre Williams,113.0,RB,Boston Col.,2014.0,NYG,107,Boston Col.,22.0,19.682217461506497,113.4200582746881,7.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,44.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,28.0,3739.0,0.0,4.0,4.39770051312927,1.0,3.0,0.0,2.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andre-woodson-1.html,Andre Woodson,198.0,QB,Kentucky,2008.0,NYG,118,Kentucky,24.0,20.854121736379454,118.27453908097964,0.0,0.0,0.0,0.0,4.7718309236587695,0.0,0.0,0.0,0.0,44.0,76.069338276988,0.0,0.0,0.0,1278.0,791.0,0.0,25.0,79.0,9360.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,5.0,-490.0,0.0,4.0,4.35689637276155,0.0,1.0,0.0,1.0,7.14203437093111,35.05838115514095,268.97691573195857
http://www.sports-reference.com/cfb/players/andre-woolfolk-1.html,Andre Woolfolk,28.0,DB,Oklahoma,2003.0,TEN,269,Oklahoma,23.0,20.268169598943018,115.84729867783396,6.0,3.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,42.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,11.0,0.0,4.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andrew-datko-1.html,Andrew Datko,241.0,OL,Florida St.,2012.0,GNB,122,Florida St.,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,13.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.39770051312927,0.0,1.0,0.0,1.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andrew-donnal-1.html,Andrew Donnal,119.0,T,Iowa,2015.0,STL,203,Iowa,23.0,20.268169598943018,115.84729867783396,4.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,0.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andrew-gachkar-1.html,Andrew Gachkar,234.0,LB,Missouri,2011.0,SDG,118,Missouri,22.0,19.682217461506497,113.4200582746881,9.0,2.0,0.0,0.0,4.772838087374241,4.0,0.0,0.0,0.0,54.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.39770051312927,87.0,208.0,14.0,121.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andrew-jackson-2.html,Andrew Jackson,210.0,OL,Fresno St.,2011.0,ATL,38,SMALL SCHOOL,22.0,19.682217461506497,113.4200582746881,0.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,25.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.39770051312927,0.0,2.0,0.0,2.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andrew-jackson-3.html,Andrew Jackson,203.0,LB,Western Kentucky,2014.0,IND,35,SMALL SCHOOL,22.0,19.682217461506497,113.4200582746881,1.0,1.0,0.0,0.0,4.772838087374241,5.0,1.0,0.0,0.0,33.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.0,4.39770051312927,143.0,295.0,38.0,152.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andrew-luck-1.html,Andrew Luck,1.0,QB,Stanford,2012.0,IND,190,Stanford,22.0,19.682217461506497,113.4200582746881,72.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,38.0,73.0821778694103,0.0,0.0,0.0,1064.0,713.0,0.0,22.0,82.0,9430.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,7.0,957.0,0.0,3.0,4.39770051312927,0.0,3.0,0.0,3.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andrew-pinnock-1.html,Andrew Pinnock,229.0,FB,South Carolina,2003.0,SDG,165,South Carolina,23.0,20.268169598943018,115.84729867783396,1.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,42.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,25.0,1770.0,0.0,4.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andrew-quarless-1.html,Andrew Quarless,154.0,TE,Penn St.,2010.0,GNB,123,Penn St.,21.0,19.096265324069833,110.99281787154243,9.0,0.0,0.0,0.0,4.773341669231974,0.0,0.0,0.0,0.0,47.0,71.58859766562142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.418102583313128,0.0,4.0,0.0,4.0,7.383229781624261,30.686111883836418,217.02108352544826
http://www.sports-reference.com/cfb/players/andrew-tiller-1.html,Andrew Tiller,179.0,G,Syracuse,2012.0,NOR,100,Syracuse,23.0,20.268169598943018,115.84729867783396,6.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,13.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.377298442945409,1.0,1.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andrew-walter-1.html,Andrew Walter,69.0,QB,Arizona St.,2005.0,OAK,72,Arizona St.,23.0,20.268169598943018,115.84729867783396,1.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,48.0,74.57575807319913,0.0,0.0,0.0,1416.0,777.0,0.0,36.0,85.0,10617.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,-475.0,0.0,4.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andrew-williams-1.html,Andrew Williams,89.0,DE,Miami (FL),2003.0,SFO,261,Miami (FL),24.0,20.854121736379454,118.27453908097964,1.0,0.0,0.0,0.0,4.7718309236587695,0.0,2.0,0.0,61.0,21.0,76.069338276988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.35689637276155,0.0,0.0,0.0,0.0,7.14203437093111,35.05838115514095,268.97691573195857
http://www.sports-reference.com/cfb/players/andrus-peat-1.html,Andrus Peat,13.0,T,Stanford,2015.0,NOR,190,Stanford,21.0,19.096265324069833,110.99281787154243,53.0,0.0,0.0,0.0,4.773341669231974,0.0,0.0,0.0,0.0,14.0,71.58859766562142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.418102583313128,0.0,1.0,0.0,1.0,7.383229781624261,30.686111883836418,217.02108352544826
http://www.sports-reference.com/cfb/players/andy-dalton-1.html,Andy Dalton,35.0,QB,TCU,2011.0,CIN,143,TCU,23.0,20.268169598943018,115.84729867783396,91.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,50.0,74.57575807319913,0.0,0.0,0.0,1317.0,812.0,0.0,30.0,71.0,10314.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,22.0,1611.0,0.0,4.0,4.377298442945409,0.0,1.0,0.0,1.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andy-gallik-1.html,Andy Gallik,208.0,C,Boston Col.,2015.0,TEN,107,Boston Col.,23.0,20.268169598943018,115.84729867783396,4.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,0.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andy-hall-1.html,Andy Hall,185.0,QB,Delaware,2004.0,PHI,9,SMALL SCHOOL,23.0,20.268169598943018,115.84729867783396,0.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,9.0,74.57575807319913,0.0,0.0,0.0,43.0,19.0,0.0,2.0,1.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,83.0,0.0,2.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/andy-lee-1.html,Andy Lee,188.0,P,Pittsburgh,2004.0,SFO,143,Pittsburgh,22.0,19.682217461506497,113.4200582746881,34.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,48.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-15.0,0.0,4.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/andy-levitre-1.html,Andy Levitre,51.0,G,Oregon St.,2009.0,BUF,61,Oregon St.,23.0,20.268169598943018,115.84729867783396,55.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,29.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945409,0.0,3.0,0.0,3.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/angelo-blackson-1.html,Angelo Blackson,100.0,DT,Auburn,2015.0,TEN,200,Auburn,22.0,19.682217461506497,113.4200582746881,23.0,0.0,0.0,0.0,4.772838087374241,3.0,0.0,0.0,0.0,49.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,4.39770051312927,33.0,65.0,18.0,32.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/angelo-craig-1.html,Angelo Craig,244.0,LB,Cincinnati,2008.0,CIN,107,Cincinnati,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,35.0,78.0,18.0,43.0,0.0,0.0,0.0
http://www.sports-reference.com/cfb/players/angelo-crowell-1.html,Angelo Crowell,94.0,LB,Virginia,2003.0,BUF,104,Virginia,22.0,19.682217461506497,113.4200582746881,18.0,2.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,12.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/anquan-boldin-1.html,Anquan Boldin,54.0,WR,Florida St.,2003.0,ARI,122,Florida St.,22.0,19.682217461506497,113.4200582746881,86.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,36.0,73.0821778694103,0.0,0.0,0.0,16.0,7.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,21.0,0.0,0.0,26.0,1.0,127.0,0.0,4.0,4.39770051312927,0.0,0.0,0.0,0.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/anthony-allen-1.html,Anthony Allen,225.0,RB,Georgia Tech,2011.0,BAL,104,Georgia Tech,23.0,20.268169598943018,115.84729867783396,1.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,52.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,546.0,33.0,3036.0,0.0,5.0,4.377298442945409,4.0,9.0,0.0,5.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/anthony-barr-1.html,Anthony Barr,9.0,LB,UCLA,2014.0,MIN,166,UCLA,22.0,19.682217461506497,113.4200582746881,56.0,0.0,0.0,0.0,4.772838087374241,10.0,4.0,0.0,0.0,50.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,54.0,23.5,4.0,4.39770051312927,47.0,152.0,42.0,105.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/anthony-becht-1.html,Anthony Becht,27.0,TE,West Virginia,2000.0,NYJ,124,West Virginia,23.0,20.268169598943018,115.84729867783396,12.0,0.0,0.0,0.0,4.772334505516502,0.0,0.0,0.0,0.0,38.0,74.57575807319913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.377298442945409,0.0,0.0,0.0,0.0,7.22243284116216,33.60095806470615,251.65830499645529
http://www.sports-reference.com/cfb/players/anthony-cannon-1.html,Anthony Cannon,247.0,LB,Tulane,2006.0,DET,46,SMALL SCHOOL,21.0,19.096265324069833,110.99281787154243,3.0,1.0,0.0,0.0,4.773341669231974,0.0,0.0,0.0,0.0,21.0,71.58859766562142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,4.418102583313128,49.0,114.0,13.0,65.0,7.383229781624261,30.686111883836418,217.02108352544826
http://www.sports-reference.com/cfb/players/anthony-chickillo-1.html,Anthony Chickillo,212.0,DE,Miami (FL),2015.0,PIT,261,Miami (FL),22.0,19.682217461506497,113.4200582746881,10.0,0.0,0.0,0.0,4.772838087374241,2.0,4.0,0.0,7.0,50.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,4.0,4.39770051312927,84.0,171.0,27.0,87.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/anthony-davis-2.html,Anthony Davis,11.0,T,Rutgers,2010.0,SFO,69,Rutgers,20.0,18.510313186633397,108.56557746839663,31.0,0.0,0.0,0.0,4.7738452510897105,0.0,0.0,0.0,0.0,25.0,70.09501746183258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.438504653496986,2.0,2.0,0.0,0.0,7.463628251855314,29.228688793401574,199.7024727899452
http://www.sports-reference.com/cfb/players/anthony-davis-3.html,Anthony Davis,243.0,RB,Wisconsin,2005.0,IND,208,Wisconsin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,42.0,4676.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
http://www.sports-reference.com/cfb/players/anthony-dixon-1.html,Anthony Dixon,173.0,RB,Mississippi St.,2010.0,SFO,66,Mississippi St.,22.0,19.682217461506497,113.4200582746881,7.0,0.0,0.0,0.0,4.772838087374241,1.0,0.0,0.0,0.0,48.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,910.0,42.0,3994.0,0.0,4.0,4.39770051312927,0.0,1.0,0.0,1.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/anthony-fasano-1.html,Anthony Fasano,53.0,TE,Notre Dame,2006.0,DAL,240,Notre Dame,22.0,19.682217461506497,113.4200582746881,22.0,0.0,0.0,0.0,4.772838087374241,0.0,0.0,0.0,0.0,34.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.39770051312927,1.0,3.0,0.0,2.0,7.302831311393215,32.14353497427126,234.33969426095223
http://www.sports-reference.com/cfb/players/anthony-gaitor-1.html,Anthony Gaitor,222.0,DB,Florida International,2011.0,TAM,19,SMALL SCHOOL,22.0,19.682217461506497,113.4200582746881,1.0,11.0,3.0,0.0,4.772838087374241,1.0,0.0,0.0,0.0,49.0,73.0821778694103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.39770051312927,61.0,197.0,20.0,136.0,7.302831311393215,32.14353497427126,234.33969426095223
