IMDB ID,Name,Black,East Asian,Hispanic/Latino,South Asian,White,Other,Male,Female
tt1179933,10.cloverfield._tt1179933,0.0,0.0,0.0,0.0,1.0,0.0,0.5097013227599207,0.4902986772400793
tt0147800,10.things.i.hat_tt0147800,0.0459968633990431,0.0321951574586914,0.0554642367935203,0.0083172863769612,0.8762471959184482,0.023662147049676,0.5853831246273107,0.4146168753726893
tt0115433,101_dalmations,0.0,0.0151422220058738,0.0,0.0,0.9848577779941262,0.0,0.5443704458199483,0.4556295541800517
tt0211181,102.dalmatians_tt0211181,0.0,8.108238938909866e-05,0.0259875108916642,0.0,0.9982754864943362,0.0,0.5194696502510792,0.4805303497489208
tt2024544,12.years.a.slav_tt2024544,0.5967717894406527,0.005053738134463,0.0039020946104965,0.0,0.4016694124107633,0.0,0.8054196435525784,0.1945803564474215
tt1542344,127.hours_tt1542344,0.0,0.0,0.0854734968857251,0.0,0.914526503114274,0.0,0.8296553251162447,0.1703446748837552
tt0114746,12_monkeys,0.0181995649935056,0.003640681561412,0.0058341595382475,3.304819656759894e-05,0.9739595582301532,0.0021980893531007,0.6589862736433998,0.3410137263566002
tt0337563,13.going.on.30_tt0337563,0.0342671213032916,0.0014738546797114,0.0678701165563504,0.0160608559351622,0.9287290231998396,0.0,0.2255318383067564,0.7744681616932436
tt0450385,1408_tt0450385,0.1110727287221321,0.0,0.0030664576302713,0.0015332288151356,0.8827943560173251,0.0015332288151356,0.9033600161867548,0.0966399838132453
tt0974661,17.again_tt0974661,0.001685942905063,0.0,0.0151236940494077,0.0074260106921974,0.9757643523533313,0.0,0.6637480210982811,0.3362519789017189
tt8579674,1917,0.0594370613707629,0.0021203523965954,0.0032925190383753,0.0,0.9401213763092224,0.0,1.0,0.0
tt1272878,2.guns_tt1272878,0.4166756021323731,0.0022284714284269,0.0545828823452057,0.0022284714284269,0.5731015507247845,0.0044569428568538,0.9284532231372966,0.0715467768627033
tt0086837,2010.the.year.w_tt0086837,0.0,0.0,0.002703468432197,0.0,0.9910336703349142,0.008966329665086,0.8387644849144511,0.1612355150855489
tt1190080,2012m,0.2877132793939294,0.0223604857869116,0.0227409413367447,0.026405941087538,0.6822016580551905,0.0001794288182618,0.7935462923304365,0.2064537076695635
tt1232829,21_jump_street,0.0624602229759578,0.0,0.0064099972296472,0.0,0.9349483741024428,0.0,0.8780621179472824,0.1219378820527175
tt0478087,21_tt0478087,0.0565477355524267,0.1008599407764722,0.040978514108206,0.0130045522562396,0.820329833378583,0.0002077243138468,0.8137575225755058,0.1862424774244941
tt2294449,22_jump_street,0.1104506803900625,0.0,0.0016687242512935,0.0,0.911420288246799,0.0,0.9017559930844063,0.0982440069155936
tt0988595,27.dresses_tt0988595,0.0,0.0,0.0,0.0,1.0,0.0,0.3377202497167788,0.6622797502832213
tt0322259,2_fast_2_furious_fs,0.3796521343786094,0.001435206802487,0.1079931680224128,0.0225535130618564,0.5292773586296727,0.0,0.8987943748830934,0.1012056251169065
tt0103596,3.ninjas_tt0103596,0.0270047596515155,0.3193921006485373,0.0190831408133158,0.0782085896401035,0.595067776324213,0.0013889275475269,0.9506784586756988,0.0493215413243011
tt0416449,300,0.0283891252080636,0.0,0.0767395541392212,0.0052709450712039,0.917271058883783,0.0,0.8637897673581425,0.1362102326418575
tt1253863,300_rise_of_an_empire,0.0133644271802166,0.0,0.0725134040923514,0.0096030747346536,0.956116642958748,0.0,0.675115966940592,0.324884033059408
tt0381849,310.to.yuma_tt0381849,0.0,0.0024530407134288,0.0063070998917776,0.0,0.9950939185731422,0.0,0.9277369274613848,0.0722630725386153
